"0125","0141",23,17
"0247","0354",23,21
"0236","0231",23,07
"0235","0231",23,12
"0250","0251",23,20
"0235","0231",23,09
"0234","0251",23,21
"0234","0251",23,22
"0234","0251",23,21
"0119","0251",23,22
"0120","0125",23,08
"0120","0125",23,06
"0117","0125",23,00
"0117","0125",23,00
"0119","0125",23,08
"0117","0125",23,02
"0117","0125",23,02
"0117","0125",23,02
"0109","0102",23,06
"0117","0125",23,02
"0117","0125",23,02
"0117","0125",23,02
"0117","0125",23,02
"0114","0104",23,02
"0110","0102",23,04
"0118","0126",23,08
"0118","0126",23,07
"0119","0142",23,02
"0107","0103",23,13
"0111","0103",23,09
"0117","0126",23,02
"0121","0142",23,06
"0338","0142",23,28
"0440","0434",23,08
"0440","0434",23,08
"0440","0439",23,10
"0448","0452",23,04
"0440","0436",23,04
"0435","0432",23,07
"0245","0450",23,03
"0436","0435",23,10
"0251","0435",23,15
"0444","0435",23,16
"0245","0451",23,07
"0432","0454",23,15
"0109","0104",23,15
"0143","0104",23,27
"0117","0142",23,30
"0444","0142",23,31
"0117","0141",23,03
"0125","0141",23,18
"0125","0141",23,18
"0125","0141",23,18
"0116","0103",23,00
"0113","0103",23,04
"0124","0142",23,12
"0434","0433",23,20
"0435","0433",23,21
"0435","0433",23,12
"0449","0454",23,08
"0245","0454",23,06
"0450","0457",23,12
"0244","0457",23,04
"0448","0457",23,04
"0435","0432",23,19
"0448","0455",23,01
"0245","0455",23,03
"0245","0455",23,03
"0444","0435",23,24
"0435","0431",23,08
"0440","0431",23,08
"0231","0245",23,01
"0117","0239",23,00
"0244","0244",23,01
"0240","0103",23,01
"0117","0117",23,01
"0117","0117",23,01
"0117","0117",23,01
"0117","0117",23,01
"0240","0346",23,01
"0240","0347",23,03
"0238","0238",23,03
"0117","0239",23,00
"0120","0246",23,04
"0234","0247",23,06
"0238","0250",23,06
"0244","0244",23,07
"0236","0234",23,01
"0245","0245",23,07
"0245","0245",23,07
"0245","0245",23,07
"0117","0117",23,02
"0117","0117",23,02
"0103","0102",23,00
"0103","0102",23,00
"0105","0104",23,00
"0143","0104",23,02
"0143","0104",23,02
"0143","0104",23,01
"0143","0104",23,02
"0143","0104",23,02
"0240","0142",23,05
"0143","0104",23,00
"0143","0104",23,00
"0143","0104",23,00
"0143","0104",23,00
"0109","0109",23,06
"0120","0121",23,04
"0117","0118",23,03
"0348","0351",23,00
"0236","0344",23,00
"0245","0245",23,07
"0245","0245",23,08
"0250","0251",23,01
"0245","0245",23,07
"0239","0236",23,00
"0117","0251",23,06
"0251","0231",23,10
"0444","0245",23,01
"0444","0245",23,00
"0248","0249",23,03
"0445","0245",23,03
"0240","0251",23,06
"0444","0245",23,00
"0234","0233",23,01
"0234","0233",23,02
"0234","0233",23,02
"0236","0236",23,08
"0249","0250",23,05
"0236","0236",23,08
"0235","0235",23,11
"0237","0235",23,04
"0249","0250",23,04
"0251","0235",23,12
"0117","0118",23,01
"0117","0118",23,00
"0117","0118",23,04
"0117","0118",23,00
"0117","0118",23,04
"0122","0122",23,01
"0120","0122",23,03
"0120","0122",23,03
"0105","0105",23,11
"0110","0108",23,00
"0245","0125",23,09
"0115","0119",23,00
"0110","0108",23,04
"0110","0108",23,04
"0117","0119",23,00
"0117","0119",23,00
"0117","0119",23,00
"0117","0122",23,10
"0118","0123",23,00
"0110","0107",23,04
"0118","0120",23,03
"0119","0120",23,04
"0119","0120",23,04
"0115","0102",23,12
"0350","0352",23,03
"0115","0336",23,08
"0352","0354",23,02
"0238","0452",23,02
"0247","0434",23,02
"0247","0434",23,01
"0442","0435",23,02
"0238","0234",23,02
"0238","0234",23,02
"0234","0232",23,01
"0249","0251",23,03
"0114","0247",23,15
"0236","0231",23,01
"0247","0248",23,08
"0247","0248",23,08
"0239","0233",23,00
"0248","0251",23,06
"0234","0231",23,00
"0249","0251",23,05
"0249","0251",23,05
"0242","0242",23,14
"0233","0233",23,16
"0247","0251",23,03
"0234","0231",23,04
"0250","0251",23,08
"0249","0251",23,03
"0237","0251",23,14
"0245","0231",23,18
"0235","0232",23,06
"0236","0232",23,05
"0236","0232",23,05
"0115","0111",23,04
"0105","0104",23,05
"0117","0142",23,12
"0442","0106",23,17
"0119","0121",23,10
"0118","0121",23,03
"0111","0105",23,03
"0110","0109",23,07
"0122","0125",23,03
"0115","0109",23,02
"0113","0109",23,08
"0119","0122",23,10
"0117","0122",23,04
"0117","0122",23,01
"0334","0332",23,07
"0238","0353",23,16
"0336","0334",23,13
"0244","0249",23,01
"0458","0251",23,15
"0234","0251",23,15
"0247","0251",23,03
"0247","0249",23,08
"0247","0249",23,08
"0247","0249",23,08
"0247","0249",23,08
"0458","0251",23,16
"0247","0250",23,09
"0247","0250",23,09
"0234","0231",23,09
"0239","0231",23,01
"0247","0250",23,07
"0236","0231",23,06
"0240","0231",23,22
"0117","0125",23,17
"0117","0122",23,01
"0249","0122",23,18
"0120","0122",23,11
"0113","0108",23,03
"0117","0123",23,01
"0115","0123",23,00
"0111","0108",23,12
"0117","0123",23,01
"0117","0123",23,05
"0111","0108",23,12
"0124","0142",23,00
"0143","0104",23,14
"0143","0104",23,14
"0143","0104",23,14
"0143","0104",23,14
"0143","0104",23,14
"0110","0104",23,02
"0114","0107",23,04
"0117","0142",23,22
"0122","0124",23,14
"0122","0124",23,11
"0122","0124",23,13
"0349","0353",23,10
"0338","0331",23,01
"0249","0331",23,21
"0440","0438",23,06
"0458","0442",23,10
"0440","0440",23,02
"0247","0435",23,14
"0435","0432",23,00
"0434","0432",23,04
"0251","0440",23,11
"0458","0438",23,17
"0440","0437",23,04
"0435","0431",23,01
"0433","0431",23,03
"0436","0434",23,00
"0437","0434",23,02
"0235","0450",23,14
"0242","0435",23,12
"0336","0452",23,06
"0236","0448",23,08
"0247","0251",23,06
"0245","0251",23,04
"0245","0251",23,00
"0245","0251",23,01
"0245","0251",23,01
"0245","0251",23,02
"0247","0251",23,06
"0117","0251",23,23
"0233","0251",23,23
"0107","0103",23,06
"0125","0141",23,16
"0115","0106",23,00
"0120","0141",23,02
"0118","0125",23,05
"0117","0125",23,06
"0123","0125",23,14
"0116","0125",23,00
"0117","0125",23,03
"0117","0125",23,01
"0122","0125",23,14
"0122","0125",23,14
"0125","0141",23,17
"0118","0126",23,06
"0118","0126",23,07
"0118","0126",23,06
"0117","0126",23,02
"0143","0102",23,11
"0122","0142",23,04
"0122","0142",23,28
"0143","0104",23,25
"0143","0104",23,25
"0143","0104",23,25
"0143","0104",23,25
"0113","0104",23,03
"0143","0104",23,05
"0143","0104",23,19
"0125","0141",23,18
"0117","0141",23,04
"0117","0141",23,02
"0110","0103",23,09
"0245","0454",23,07
"0435","0431",23,05
"0435","0431",23,05
"0458","0436",23,19
"0245","0450",23,07
"0441","0438",23,07
"0450","0455",23,07
"0451","0455",23,06
"0451","0455",23,11
"0435","0435",23,24
"0441","0439",23,07
"0441","0439",23,07
"0441","0434",23,01
"0435","0434",23,12
"0448","0454",23,05
"0448","0454",23,05
"0442","0440",23,05
"0439","0435",23,10
"0436","0435",23,17
"0439","0435",23,04
"0432","0452",23,18
"0245","0452",23,00
"0445","0451",23,02
"0113","0103",23,03
"0117","0142",23,02
"0143","0102",23,25
"0113","0102",23,02
"0116","0102",23,01
"0113","0102",23,02
"0116","0102",23,01
"0440","0432",23,07
"0435","0432",23,10
"0244","0457",23,01
"0245","0458",23,02
"0245","0458",23,02
"0439","0431",23,05
"0435","0431",23,12
"0439","0431",23,06
"0435","0431",23,12
"0448","0458",23,09
"0251","0102",23,49
"0431","0250",23,00
"0120","0250",23,00
"0250","0240",23,02
"0234","0234",23,00
"0239","0233",23,03
"0439","0346",23,00
"0240","0117",23,00
"0102","0107",23,06
"0251","0126",23,05
"0122","0124",23,01
"0102","0117",23,08
"0238","0251",23,02
"0251","0231",23,07
"0244","0244",23,06
"0448","0234",23,08
"0234","0233",23,04
"0248","0249",23,01
"0234","0234",23,06
"0234","0233",23,02
"0234","0233",23,01
"0235","0233",23,03
"0234","0233",23,05
"0334","0348",23,05
"0126","0331",23,03
"0110","0354",23,04
"0104","0117",23,06
"0116","0118",23,00
"0117","0118",23,00
"0117","0118",23,02
"0124","0125",23,01
"0102","0118",23,10
"0102","0118",23,10
"0118","0119",23,06
"0117","0119",23,00
"0117","0119",23,00
"0117","0119",23,01
"0109","0108",23,02
"0241","0126",23,11
"0240","0442",23,00
"0435","0452",23,00
"0234","0233",23,01
"0247","0249",23,00
"0444","0245",23,01
"0234","0245",23,10
"0250","0250",23,08
"0444","0245",23,00
"0248","0250",23,03
"0239","0235",23,00
"0240","0235",23,00
"0234","0247",23,13
"0247","0251",23,00
"0435","0338",23,00
"0435","0338",23,04
"0108","0107",23,04
"0454","0126",23,11
"0112","0111",23,10
"0143","0104",23,08
"0112","0102",23,12
"0143","0104",23,08
"0143","0104",23,08
"0143","0104",23,08
"0143","0104",23,08
"0143","0104",23,08
"0125","0140",23,07
"0234","0142",23,12
"0143","0104",23,04
"0240","0142",23,13
"0117","0121",23,03
"0118","0121",23,03
"0331","0141",23,15
"0120","0125",23,04
"0120","0125",23,04
"0122","0125",23,03
"0240","0235",23,00
"0237","0235",23,01
"0234","0231",23,05
"0247","0251",23,02
"0451","0251",23,12
"0247","0231",23,15
"0234","0247",23,14
"0251","0235",23,15
"0333","0251",23,12
"0240","0234",23,00
"0451","0234",23,18
"0248","0249",23,13
"0238","0233",23,03
"0234","0233",23,11
"0341","0335",23,00
"0353","0354",23,08
"0111","0105",23,03
"0120","0122",23,06
"0117","0122",23,00
"0118","0123",23,02
"0122","0123",23,11
"0118","0123",23,02
"0118","0123",23,05
"0125","0142",23,08
"0118","0123",23,07
"0117","0123",23,02
"0143","0102",23,08
"0143","0102",23,08
"0143","0102",23,08
"0125","0142",23,09
"0114","0107",23,04
"0234","0126",23,20
"0344","0126",23,21
"0143","0104",23,13
"0434","0432",23,02
"0251","0435",23,05
"0440","0436",23,01
"0440","0439",23,00
"0435","0435",23,12
"0237","0233",23,05
"0234","0249",23,20
"0239","0233",23,01
"0247","0250",23,11
"0247","0250",23,11
"0251","0233",23,21
"0249","0250",23,09
"0245","0250",23,01
"0251","0233",23,21
"0237","0232",23,01
"0247","0251",23,08
"0233","0231",23,16
"0334","0331",23,04
"0347","0354",23,00
"0444","0333",23,23
"0143","0104",23,14
"0118","0104",23,21
"0119","0124",23,05
"0114","0106",23,04
"0143","0103",23,14
"0143","0103",23,13
"0143","0103",23,14
"0120","0125",23,05
"0122","0125",23,11
"0118","0125",23,07
"0116","0125",23,01
"0247","0251",23,09
"0248","0251",23,13
"0235","0231",23,05
"0236","0231",23,03
"0234","0231",23,08
"0239","0231",23,00
"0233","0231",23,16
"0247","0251",23,05
"0233","0231",23,11
"0233","0231",23,11
"0238","0231",23,03
"0238","0231",23,04
"0233","0231",23,13
"0235","0231",23,03
"0239","0231",23,00
"0234","0251",23,23
"0352","0354",23,16
"0117","0126",23,04
"0111","0143",23,07
"0111","0143",23,07
"0143","0102",23,11
"0112","0102",23,01
"0143","0104",23,21
"0143","0104",23,21
"0117","0141",23,01
"0117","0141",23,00
"0117","0141",23,04
"0117","0141",23,03
"0450","0432",23,18
"0244","0452",23,04
"0451","0452",23,10
"0244","0452",23,06
"0451","0452",23,10
"0448","0452",23,05
"0434","0432",23,13
"0439","0432",23,01
"0440","0436",23,06
"0440","0436",23,04
"0251","0435",23,17
"0440","0435",23,01
"0440","0434",23,06
"0440","0434",23,06
"0435","0433",23,10
"0450","0458",23,00
"0435","0434",23,12
"0448","0450",23,08
"0431","0450",23,20
"0458","0431",23,17
"0117","0141",23,05
"0104","0103",23,22
"0119","0142",23,03
"0115","0102",23,00
"0117","0142",23,01
"0448","0454",23,05
"0244","0454",23,01
"0451","0455",23,11
"0441","0435",23,08
"0444","0435",23,01
"0440","0435",23,10
"0440","0435",23,10
"0440","0435",23,11
"0448","0454",23,05
"0435","0431",23,11
"0445","0456",23,00
"0244","0457",23,08
"0440","0431",23,08
"0440","0431",23,08
"0143","0104",23,01
"0109","0109",23,01
"0231","0241",23,01
"0246","0231",23,02
"0251","0234",23,01
"0245","0245",23,03
"0241","0249",23,04
"0245","0245",23,00
"0245","0245",23,00
"0245","0245",23,00
"0235","0345",23,02
"0458","0126",23,05
"0113","0123",23,06
"0117","0118",23,02
"0117","0118",23,00
"0117","0118",23,00
"0235","0242",23,04
"0251","0235",23,06
"0249","0251",23,00
"0250","0251",23,00
"0117","0249",23,09
"0444","0435",23,02
"0238","0352",23,05
"0117","0336",23,02
"0249","0250",23,05
"0238","0236",23,00
"0249","0250",23,05
"0234","0234",23,10
"0235","0232",23,03
"0235","0232",23,03
"0237","0235",23,08
"0247","0249",23,05
"0248","0249",23,08
"0247","0249",23,05
"0235","0231",23,02
"0236","0235",23,05
"0235","0231",23,00
"0234","0246",23,15
"0235","0231",23,03
"0110","0107",23,04
"0110","0107",23,04
"0117","0124",23,11
"0143","0104",23,05
"0143","0104",23,05
"0143","0104",23,05
"0143","0104",23,05
"0143","0104",23,05
"0120","0125",23,00
"0113","0109",23,03
"0440","0110",23,10
"0120","0122",23,01
"0143","0103",23,03
"0444","0109",23,11
"0143","0103",23,03
"0435","0338",23,02
"0336","0333",23,01
"0444","0333",23,14
"0435","0338",23,02
"0234","0231",23,02
"0235","0231",23,03
"0234","0231",23,00
"0234","0231",23,00
"0247","0251",23,00
"0246","0250",23,04
"0245","0251",23,02
"0143","0120",23,13
"0122","0124",23,07
"0251","0142",23,16
"0121","0124",23,03
"0110","0106",23,10
"0113","0109",23,09
"0120","0122",23,10
"0115","0122",23,03
"0117","0122",23,02
"0117","0122",23,02
"0143","0104",23,15
"0109","0104",23,01
"0120","0125",23,03
"0117","0122",23,02
"0143","0104",23,01
"0115","0109",23,01
"0117","0122",23,05
"0251","0106",23,20
"0247","0125",23,18
"0448","0444",23,01
"0440","0439",23,01
"0443","0452",23,00
"0452","0453",23,00
"0240","0448",23,03
"0440","0438",23,00
"0431","0436",23,07
"0346","0348",23,04
"0247","0251",23,04
"0248","0251",23,05
"0247","0251",23,07
"0240","0251",23,17
"0244","0249",23,04
"0247","0249",23,09
"0247","0251",23,06
"0117","0249",23,22
"0235","0232",23,05
"0245","0250",23,03
"0246","0250",23,06
"0238","0231",23,00
"0103","0124",23,18
"0117","0106",23,19
"0340","0108",23,07
"0115","0108",23,01
"0114","0108",23,01
"0104","0103",23,12
"0340","0107",23,08
"0116","0107",23,00
"0234","0103",23,23
"0117","0124",23,05
"0118","0124",23,07
"0125","0140",23,13
"0115","0107",23,02
"0117","0124",23,01
"0125","0142",23,04
"0117","0124",23,03
"0110","0143",23,24
"0118","0124",23,07
"0113","0104",23,03
"0111","0104",23,03
"0337","0334",23,01
"0333","0331",23,11
"0333","0331",23,11
"0338","0334",23,03
"0435","0333",23,02
"0236","0231",23,02
"0234","0231",23,08
"0236","0231",23,06
"0237","0231",23,03
"0236","0231",23,06
"0234","0231",23,09
"0236","0231",23,05
"0245","0251",23,08
"0245","0251",23,06
"0247","0251",23,15
"0118","0125",23,06
"0123","0125",23,14
"0122","0141",23,10
"0119","0125",23,06
"0118","0125",23,07
"0118","0125",23,03
"0117","0125",23,06
"0117","0125",23,06
"0117","0125",23,05
"0458","0125",23,25
"0112","0103",23,04
"0340","0103",23,05
"0119","0126",23,08
"0123","0126",23,16
"0119","0126",23,08
"0121","0142",23,00
"0122","0142",23,07
"0245","0451",23,05
"0435","0433",23,03
"0451","0455",23,05
"0440","0436",23,08
"0440","0436",23,06
"0245","0450",23,02
"0245","0450",23,04
"0448","0450",23,03
"0448","0452",23,01
"0448","0452",23,00
"0458","0436",23,13
"0436","0456",23,14
"0251","0431",23,20
"0435","0431",23,00
"0435","0431",23,03
"0434","0432",23,06
"0435","0433",23,12
"0435","0433",23,11
"0435","0433",23,10
"0346","0351",23,18
"0437","0338",23,06
"0437","0338",23,06
"0353","0354",23,18
"0112","0102",23,03
"0340","0104",23,09
"0340","0104",23,09
"0125","0141",23,25
"0111","0103",23,13
"0435","0331",23,00
"0345","0352",23,15
"0117","0351",23,31
"0346","0354",23,04
"0450","0457",23,07
"0448","0454",23,03
"0448","0454",23,03
"0448","0454",23,03
"0439","0435",23,05
"0458","0432",23,21
"0435","0431",23,09
"0435","0431",23,09
"0448","0452",23,10
"0245","0453",23,00
"0442","0434",23,00
"0440","0434",23,07
"0440","0434",23,07
"0345","0338",23,36
"0435","0354",23,38
"0116","0142",23,00
"0117","0142",23,06
"0117","0142",23,00
"0107","0102",23,18
"0333","0331",23,28
"0333","0331",23,28
"0240","0332",23,40
"0344","0331",23,07
"0333","0331",23,25
"0333","0331",23,28
"0231","0432",23,31
"0245","0458",23,07
"0433","0431",23,25
"0103","0104",23,00
"0251","0117",23,00
"0452","0248",23,02
"0234","0245",23,05
"0251","0334",23,03
"0103","0142",23,01
"0121","0123",23,00
"0454","0117",23,05
"0249","0250",23,00
"0239","0238",23,02
"0245","0246",23,02
"0239","0238",23,02
"0251","0233",23,06
"0236","0234",23,02
"0250","0251",23,01
"0240","0240",23,00
"0232","0232",23,09
"0248","0249",23,00
"0245","0245",23,07
"0444","0234",23,10
"0435","0338",23,02
"0435","0338",23,02
"0345","0345",23,03
"0344","0345",23,02
"0109","0108",23,03
"0118","0105",23,06
"0117","0118",23,03
"0113","0111",23,01
"0108","0118",23,10
"0113","0111",23,01
"0143","0104",23,04
"0143","0104",23,05
"0143","0104",23,05
"0107","0106",23,08
"0448","0448",23,01
"0117","0443",23,00
"0234","0233",23,05
"0109","0251",23,05
"0233","0251",23,05
"0245","0245",23,10
"0234","0233",23,07
"0143","0251",23,06
"0249","0250",23,06
"0247","0247",23,11
"0234","0232",23,07
"0236","0232",23,01
"0233","0232",23,05
"0233","0232",23,05
"0249","0251",23,04
"0250","0251",23,06
"0250","0251",23,06
"0250","0251",23,06
"0234","0333",23,14
"0247","0351",23,11
"0340","0108",23,00
